doc_id,date,discussion_title,name,party,speaker_id,text,length,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10
uk.org.publicwhip/debate/2019-06-13b.822.1,2019-06-13,TRANSPORT 2019-06-13,Douglas Chapman,scottish-national-party,uk.org.publicwhip/person/25305,"I do not know whether anyone on the Government Front Bench managed to get to the electric scooter demonstration yesterday that was provided by Bird, but such initiatives can encourage a modal shift and get people out of their cars. Will the Minister consider legislation to open up the use of electric scooters on our roads, and help us to achieve our climate change targets?",65,0.004,0.004,0.604,0.004,0.004,0.004,0.364,0.004,0.004,0.004
uk.org.publicwhip/debate/2019-03-28b.662.1,2019-03-28,PERMITTED DEVELOPMENT AND SHALE GAS EXPLORATION 2019-03-28,Kit Malthouse,conservative,uk.org.publicwhip/person/25346,"The consultation asked exactly that question of whether there should be a restriction. I know my hon. Friend suggested—in the last debate and in this one—having density restrictions on well pads in particular areas. We will answer that question when we respond to the consultation.The permitted development consultation and the NSIP consultation mentioned by my hon. Friend and the shadow Minister ran for 14 weeks and closed on 25 October. The Government are currently analysing the representations to the consultations and will publish a response in due course. All hon. Members have highlighted the importance of community engagement in the planning process. I reassure the House that we remain profoundly committed to ensuring that local communities are fully involved in the planning decisions that affect them and to making planning decisions faster and fairer. These are long-standing principles that I am adamant we will stick to. However, we understand that communities feel that they are often not consulted closely enough before planning applications are submitted by developers to the local planning authority. That can lead to opposition to developments and a longer application process.Engagement with communities at the pre-application stage gives local people an earlier say in the planning process and makes developers aware of issues of importance to the community that may need to be resolved. The planning system in the UK already provides an extensive legislative framework for community involvement. However, there is scope to do more. That is why we published a separate consultation—sadly, unmentioned this afternoon —on whether applicants should be required to conduct a pre-application consultation with the local community prior to submitting a planning application for shale gas development, which could further strengthen the role that local people play in the planning process. The consultation closed on 7 January. We are currently analysing the representations that we have received and will publish a response in due course. We also welcome the Housing, Communities and Local Government Committee’s report of its inquiry on planning guidance relating to hydraulic fracturing and shale exploration. The report was published on 5 July 2018. We are considering its conclusions and recommendations, and will respond—to use a well-utilised word in this House—shortly. I thank all hon. Members who have participated in this interesting and fascinating debate. Domestic onshore gas production, including shale gas, has the potential to play a major role in further securing our energy supplies. The UK must have safe, secure and affordable supplies of energy with carbon emission levels that are consistent with the carbon budgets defined in the Climate Change Act 2008 and our international obligations. The written ministerial statements on energy and planning policy made by the Secretaries of State for Business, Energy and Industrial Strategy, and for Housing, Communities and Local Government on 17 May 2018 reiterated the Government’s view that there could be substantial benefits from the safe and sustainable exploration and development of our onshore shale gas resources. We remain expressly committed to ensuring that local communities are fully involved in planning decisions that affect them and to making planning decisions faster and fairer at the same time. We have now delivered on our promise to consult on how best to develop our planning processes for both the exploration and production of shale gas development, while ensuring that communities remain fully involved. We are currently considering the responses from those consultations and will respond in due course.",565,3.6231884057971015e-4,3.6231884057971015e-4,3.6231884057971015e-4,0.003985507246376812,3.6231884057971015e-4,0.188768115942029,0.29384057971014493,0.011231884057971014,0.4858695652173913,0.014855072463768115
uk.org.publicwhip/debate/2016-07-18c.591.2,2016-07-18,TERRORIST ATTACK: NICE 2016-07-18,Andrew Murrison,conservative,uk.org.publicwhip/person/11132,"I rise to support the motion, and I do so joylessly and with a heavy heart. Nobody can stand in a missile compartment of a ballistic submarine without a sense of terrible awe; our warheads have the capacity to destroy 40 million people. I know that everyone in the Chamber feels that responsibility extremely acutely, and that certainly goes for my right hon. and hon. Friends on the Front Bench and their predecessors.I spent much of my 20-year naval career at the tail end of the cold war. The cold war is over, however, and one can say it was won. The cold war did not become a real war, in part because of the terrible weapons that we are discussing this afternoon. We must not be preparing to fight the last war. Right hon. and hon. Members throughout the House are right to say that tomorrow’s wars are likely to be asymmetric wars, hybrid wars, wars involving terrorism, or conflicts involving climate change that, as we sit here, we really cannot fully understand. However, simply because those threats exist, that does not mean that nuclear blackmail does not and will not exist.I fully accept that there are shades of grey in this debate. I absolutely reject the absolutist positions taken by some commentators, and I fully understand and respect arguments in relation to opportunity costs, but we have to make a decision now. We have been here several times before. In 2006, under the Labour party, we conducted what was appropriately called a deep dive. In 2013, very largely thanks to the Liberal Democrats—it pains me to say so, but it is nevertheless  true—we undertook an alternatives review and dealt with many of the issues involved. I have no doubt that we will discuss this afternoon the alternatives considered at that time.In the time available, I would like to speak briefly about the two propositions of redundancy and reputation. Those are respectable arguments that deserve to be dealt with properly.",332,0.28106060606060607,0.04621212121212121,0.008333333333333333,7.575757575757576e-4,0.18257575757575759,7.575757575757576e-4,0.44772727272727275,0.008333333333333333,7.575757575757576e-4,0.023484848484848487
uk.org.publicwhip/debate/2019-03-20b.1057.0,2019-03-20,CYCLONE IDAI 2019-03-20,Ian Murray,labour,uk.org.publicwhip/person/24872,"This is another example of the devastating impact of climate change on the very poorest countries in the world—although, as my hon. Friend the Member for Liverpool, West Derby (Stephen Twigg), said, we are debating the humanitarian aspect today. What will the Foreign Office be doing at the UN and other multinational organisations to press the case for not just redoubling our efforts on climate change but re-trebling them so that these incidents do not happen in future? ",78,0.5700000000000001,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.26999999999999996,0.13666666666666666,0.0033333333333333335,0.0033333333333333335
uk.org.publicwhip/debate/2019-06-10b.442.2,2019-06-10,FORD IN BRIDGEND 2019-06-10,Alun Cairns,conservative,uk.org.publicwhip/person/24740,"My right hon. Friend makes the important point that Europe faces similar challenges. I have already pointed to the 5,000 jobs that have been lost in the automotive sector in Germany, and we are seeing similar challenges in Spain and elsewhere. Many of these issues are being driven by consumer demand, but some are being driven by regulation, and I think every regulator needs to reflect on the demands from the climate change challenge together with the risks that it poses in the short term until the technology catches up.",90,0.002857142857142857,0.3742857142857143,0.002857142857142857,0.4885714285714286,0.002857142857142857,0.002857142857142857,0.002857142857142857,0.002857142857142857,0.002857142857142857,0.11714285714285713
uk.org.publicwhip/debate/2017-12-12b.175.2,2017-12-12,"BUSINESS, ENERGY AND INDUSTRIAL STRATEGY 2017-12-12",Greg Clark,conservative,uk.org.publicwhip/person/11884,"Britain leads the world in climate finance, and one of the major contributions the Prime Minister and the Minister for Climate Change and Industry are making is in promoting the availability of green finance in the UK—that includes Edinburgh as well as London. That is getting a very good reception.",50,0.5499999999999999,0.004545454545454546,0.004545454545454546,0.36818181818181817,0.004545454545454546,0.004545454545454546,0.004545454545454546,0.05,0.004545454545454546,0.004545454545454546
uk.org.publicwhip/debate/2019-03-25c.92.1,2019-03-25,European Union (Withdrawal) Act 2019-03-25,Nicholas Soames,conservative,uk.org.publicwhip/person/10555,"I will not, because many others want to speak. I hope the hon. Gentleman will forgive me.All of us know that many of our constituents are understandably extremely angry that Brexit has so distracted the Government from the serious issues we face—the NHS, education, crime, the reform of social care, housing, the environment and climate change, and all the other great issues that have inevitably had to be neglected as Brexit has gradually sucked the life blood out of the Government. As you very well know, Mr Speaker, the public believe that we have collectively let them down badly, and this is leading inevitably and very seriously to the fraying of the bonds between Parliament and the nation. The national interest clearly dictates that we have to get this done and that we must get on with the vital work of establishing our future relationships with our most important economic partners and allies.At the beginning of the business of the House every day, the Speaker’s Chaplain reads the prayer that enjoins Members most especially to“never lead the nation wrongly through love of power, desire to please, or unworthy ideals but laying aside all private interests and prejudices keep in mind their responsibility to seek to improve the condition of all mankind”.All of us need to pay a little more attention to those wise, profound and humane words, which have guided and succoured this House through thick and thin down the years and in worse days than these. It is now time that Parliament did its duty by the country, for the national interest and for national unity, and regardless of party or inclination, to bring these matters to a belated conclusion.",281,8.928571428571429e-4,8.928571428571429e-4,8.928571428571429e-4,8.928571428571429e-4,0.7330357142857142,8.928571428571429e-4,0.13482142857142856,8.928571428571429e-4,8.928571428571429e-4,0.12589285714285714
uk.org.publicwhip/debate/2019-10-14a.49.1,2019-10-14,DEBATE ON THE ADDRESS 2019-10-14,Andrew Mitchell,conservative,uk.org.publicwhip/person/11115,"The argument the hon. Lady puts is the one that led me to vote to remain. I did not feel that the architecture of the EU was enormously compelling, but I did think that most of the problems, some of which I listed, were best handled by a more international approach. That is something where we are on the back foot. Nevertheless, it would be wrong not to conclude that, even outside the EU, working closely with our allies and partners in NATO, the United Nations, Europe and the Commonwealth, we can still have an immense footprint in tackling these important issues.I wish to mention one way in which, under climate change funding, we can do more of this. We have seen Britain leading in the vital, world-changing area of educating girls. That was certainly done in the Blair and Brown years, and it was given a strong boost during the coalition years through the girls education challenge fund, which was designed to get 1 million girls into school in areas where they have been denied any form of education. Of course the Prime Minister, both in his current role and as Foreign Secretary, has made a staunch stand in favour of that.I want to see, as a result of the Queen’s Speech and of policy development, Britain doing much more to clean up the oceans of the planet. That is a good use of the development budget; millions of very poor people earn their living from the seas. Plastic has now reached almost the remotest places on earth. It has been found 11 km deep in the ocean and even on the island of St Helena, which is thousands of miles from the nearest landform and where, incidentally, the airport is proving to be such a success. By 2050, there will be more plastic than fish in the oceans of our planet. The Government’s policy domestically has been very successful in terms of curtailing the use of plastic bags and microbeads, and from April next year we will ban plastic straws. The Government have also been very successful in using the market to achieve these desirable results wherever they can. This is an area where British leadership could have  a big impact. So I urge the Government to put not only the money from the international development budget—or a proportion of it—but the considerable intellectual weight of British thinking and activity in the international forums behind that initiative.The next point I wish to make about the Queen’s Speech certainly complements a one nation Queen’s Speech and, I hope, a one nation Budget in due course. I wish to stand up for capitalism and free markets, which are under great pressure, not least from the Leader of the Opposition, as was said earlier. We need to do more to stand up for capitalism and free markets and to explain why free enterprise has been such a powerful engine of advancement and social elevation, particularly for those who are among the least well off. It has always been the case that Governments have hedged around the free market system with rules, taxes and laws to stem excesses and excessive greed.We recently watched the sad demise of Thomas Cook—now mercifully in the hands of Hays Travel—with a consequent loss of livelihoods and jobs and the inconvenience caused to hundreds of thousands of people who were coming back from their holiday. Is it right in Britain today that the chief executive officer of that company has been paid £8.3 million since 2014, with a £2.9 million bonus in 2015? The two chief financial officers have been paid £7 million since 2014, and the non-executive directors have been paid £4 million, including £1.6 million for the non-executive chairman. Effectively, these were the directors of the UK’s oldest travel agency, and they appear to have presided over the destruction of the business while awarding themselves collectively £47 million in pay and bonuses in the past 10 years. I submit that that brings the free enterprise system and the laws that this House should make into disrepute.Sixty-one FTSE 100 companies do not pay the living wage to their employees. The living wage was championed effectively by the Prime Minister when he was Mayor of London and by the former Chancellor, George Osborne. For those 61 companies, the average chief executive pay is just under £4 million per year. The arguments for capitalism and free enterprise are under attack, as we shall see in the forthcoming general election. They need to be explained, defended and propagated. One of the ways in which we do that is by demonstrating fairness in the way that the system works.Let me conclude on another point relating to one nation fairness. It has to do with homelessness. Led by our West Midlands Mayor, Andy Street, we are doing our best to eradicate this problem. Last Friday, our mayor was at Aston Villa with 130 people who slept out voluntarily to raise money to help to tackle the curse of rough sleeping. Throughout the west midlands, good progress has been made in offering rough sleepers accommodation: via Housing First we have got 94 people into accommodation—far more than the other two pilot areas have achieved. Housing First also provides the support that individuals need, including drug and alcohol programmes and mental health support. We all understand and know of the complexities involved. Progress is being made, but it is not just about money. The Government have been pretty generous, with £100 million going towards the rough sleeping strategy. In Sutton Coldfield, we currently have four rough sleepers. We have two extremely well-run food banks that operate and help in a wider area than just the royal town. One man has been sleeping rough in our park for more than 20 years.The reason I mention that is that I do not think any of us can sleep easy knowing about the extent of rough sleeping throughout Britain and in our cities. In November 2018, the count of rough sleepers in Birmingham stood at 91. That was an increase from the previous year and a big increase indeed since 2010. The number of new homeless is showing no signs of slowing. It is a complex and difficult problem and it is not just about finance and funding, but I hope that this good, one nation Queen’s Speech, which I strongly support, will not neglect this vulnerable cohort in our communities and will regard reversing this most unfortunate trend as a very high priority indeed.",1090,0.1497767857142857,0.23683035714285713,2.2321428571428573e-4,0.14084821428571428,0.3104910714285714,2.2321428571428573e-4,0.07611607142857144,0.03370535714285714,0.0024553571428571432,0.04933035714285715
uk.org.publicwhip/debate/2019-06-12e.670.0,2019-06-12,NET ZERO EMISSIONS TARGET 2019-06-12,Rachel Reeves,labour,uk.org.publicwhip/person/24851,"May I start by welcoming the statement and the commitment that the Secretary of State and the Minister for Energy and Clean Growth have given to this? May I also say how proud I am to be a Member of a Parliament that continues to lead the way globally in tackling climate change? I am pleasantly surprised that the Bill I presented to Parliament yesterday has been adopted so quickly by the Government. However, I would say to the Secretary of State that if we are going to will the ends, we also need to will the means, and I urge him to go back to the reports from the Business, Energy and Industrial Strategy Committee and look again at bringing forward the target date for phasing out petrol and diesel vehicles, getting on with the demonstration projects for carbon capture and storage, improving the energy efficiency of our homes by genuinely ensuring that all new homes are zero carbon, and asking more from our house builders. If we do that, we have a chance of meeting the targets that we are now signing up to.",186,0.016666666666666666,0.03181818181818182,0.13787878787878788,0.0015151515151515152,0.0015151515151515152,0.7287878787878788,0.07727272727272727,0.0015151515151515152,0.0015151515151515152,0.0015151515151515152
uk.org.publicwhip/debate/2019-04-23a.674.0,2019-04-23,CLIMATE CHANGE POLICY 2019-04-23,Barry Gardiner,labour,uk.org.publicwhip/person/10220,"Mr Speaker has graciously allowed both an urgent question and statement on climate change today. That is unique in my remembrance, but it is uniquely appropriate, given the visit of Greta Thunberg to the House today. Through you, Madam Deputy Speaker, I would like to thank Mr Speaker for that.In our earlier discussion, we focused almost exclusively on emissions reduction and energy policy, so I would like to start by asking the Minister to enlighten the House on the other aspects of our climate change policy that received less attention. Let us start with the national adaptation plan. The Minister will know that, of the 56 climate risks and opportunities identified by the Committee on Climate Change, 27 simply do not feature in the Government’s plan. Why is there no word on the transition for flood-affected areas ahead of the withdrawal of Flood Re? Why is there nothing on the dangers to elderly people’s health from overheating in summer?Even where targets are set, there is a record of failure. The woodland cover target calls for 5,000 hectares of new plantation every year, so why is the rate so far only 1,500 hectares—less than a third? Has the Minister examined the work of Professor Ian Bateman on the differential natural capital values of such plantation depending on its location in relation to urban areas? What account is she taking of that? Over the last two years, increasingly frequent severe weather events have cost our economy £1.5 billion a year. In 2016, the Government acknowledged the increased risk of flooding and coastal erosion and accepted that the current levels of adaptation were inadequate. They promised to update their flooding and coastal erosion management strategy by 2019; 2019 is here so where is the updated strategy?We naturally focus on the impacts on human communities, but the impact on our biodiversity is devastating. It is only through a coherent and comprehensive network of protected areas that our biodiversity will not suffer further loss. What does the Government’s climate strategy do to restore the 50% cut since 2010 to the income of Natural England, which is responsible for monitoring and maintaining that network?The Minister said in her response to the urgent question that she does not see the value of declaring a climate emergency. The value is this: it tells the truth.  On emissions reduction, the truth is that we are making some progress. I acknowledge and welcome that, but the full, honest truth is that we are not making progress fast enough. The Government’s own statistics show that. The fourth carbon budget is set at a limit of 1,950 million tonnes of CO2 equivalent, but current policies are off track, projecting an overshoot of 5.6%. To counteract that overshoot, we will have to reduce emissions even further during the fifth carbon budget period. Because of that overshoot, we will need to reduce emissions by 334 million tonnes. Current policies leave us only halfway between where we expect to be at the end of the fourth carbon budget and where we need to be by the end of the fifth.The Government have rightly asked the Committee on Climate Change for its advice on reaching net zero emissions, and I welcome the Minister’s assurance earlier that she will bring the Government’s response back to the House expeditiously. But I gently make the point to her that if we are already off track to meet our existing targets, we need urgent action to get anywhere close to meeting net zero.The Minister spoke earlier of cross-party support on climate change. It already exists: the Labour party, the Green party, the Lib Dems, the SNP and Plaid Cymru all agree that we need to declare a climate emergency. We would love it if the Conservatives joined us. Will they? If we are to stand any chance of winning the battle against climate change, we must work together over the decades ahead to ensure that we are cutting our greenhouse gas emissions at the scale and pace demanded by the science.Labour has already committed to enshrining a net zero emissions target in law, as have a number of other parties. Indeed, more than 190 Members joined together in a remarkable display of cross-party support for climate action in signing a letter championed by the hon. Member for Middlesbrough South and East Cleveland (Mr Clarke) asking the Government to adopt a net zero target. Will the Minister commit today to taking whatever action the Committee on Climate Change recommends when it publishes its report and to enshrining the new net zero target in law? If the Minister were fully to accept the recommendations that the Committee on Climate Change report put forward, I give her this commitment: we on the Labour Benches will work as closely as possible with her and all colleagues across this House to ensure that we get a net zero climate target passed into law before the summer recess. As the climate protestors have told us, time is of the essence and we cannot afford to let this important piece of legislation be delayed any longer than strictly necessary. The clean growth strategy that is supposed to meet those budgets is simply not fit to do so, and once we have enshrined a net zero target, the clean growth strategy will be out of date. Does the Minister therefore agree that we need a new, more ambitious strategy? There is no shame in recognising that.",909,2.638522427440633e-4,2.638522427440633e-4,0.016094986807387864,0.018733509234828496,0.11635883905013193,0.3643799472295514,0.2905013192612137,0.18759894459102902,2.638522427440633e-4,0.00554089709762533
uk.org.publicwhip/debate/2018-10-31a.928.4,2018-10-31,BUDGET RESOLUTIONS - INCOME TAX (CHARGE) 2018-10-31,Kevin Hollinrake,conservative,uk.org.publicwhip/person/25415,"Does my right hon. Friend welcome our ranking in the climate change performance index? The UK is fifth in that index, ahead of Finland, France and Germany.",27,0.008333333333333333,0.09166666666666667,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.3416666666666666,0.5083333333333333,0.008333333333333333,0.008333333333333333,0.008333333333333333
uk.org.publicwhip/debate/2016-01-05d.133.2,2016-01-05,Housing and Planning Bill (Programme) (No. 2) 2016-01-05,Alex Cunningham,labour,uk.org.publicwhip/person/24742,"Indeed. The events of recent weeks highlight the need for the inclusion of the new clause in the Bill. The extensive flooding that devastated both large and small communities across swathes of Cumbria,Lancashire and Yorkshire throughout December underlines the need for in-built resilience, so much so that the Environment Secretary has committed to revisiting the modelling used by the Environment Agency to ensure its fitness for purpose following repeated unprecedented weather events, as well as committed to a national flood resilience review which will see worst-case scenario planning updated.These are certainly steps to be welcomed, and I hope the Minister will build on those commitments from his colleagues and agree to grasp the opportunity to legislate for a longer-term resilience objective in the Bill. Doing so would be of great significance at a time when cuts to the resource budget of the Department responsible for dealing with flooding are fresh in the memory and doubts remain about the equally vital issue of spending on flood defence maintenance to ensure its continued integrity.Although the Government must commit to long-term investment in maintaining flood defences to provide stability and certainty, it is high time that Ministers dropped their complacency about the need for climate change adaptation and actively put measures in place to increase resilience. David Rooke, deputy chief executive of the Environment Agency, recently echoed this thinking, saying that we need a “complete rethink” in our approach and suggesting that“we will need to move from not just providing better defences…but looking at increasing resilience”.Building higher walls will not, on its own, provide the protection that our towns and cities need. Such an approach has been well and truly debunked in the past month alone. Instead, we need measures aimed at prevention as well as at defence. Achieving this, as the floods Minister acknowledged only a few weeks ago, means more trees and woodland in the hills, functioning ponds and bogs, allowing rivers to meander, and constructing buffer zones around their banks. The Government’s own climate change risk assessment lists the various risks resulting from climate change to which our homes and communities need to be resilient, including damage to property due to flooding and coastal erosion, and energy infrastructure at significant risk of flooding.However, although new developments are to be prepared for all the eventualities identified in the risk assessment, the Government’s plans for infrastructure development pay little attention to the need to manage resource risks or the need for so-called green and blue infrastructure to support development by better bringing together water management and green infrastructure. That is worrying when continued urbanisation is drastically reducing the amount of rainfall that can soak away into the ground, meaning that water has to be actively managed to prevent flooding.Although national planning policy was strengthened from April 2015, making clear the expectation that sustainable drainage systems will be provided in all major developments unless demonstrably inappropriate, that was a blatant watering down of previous commitments. The Government originally said that sustainable drainage systems would become compulsory in all new developments from April 2014, as mandated by the flood and water management legislation, but they delayed implementation before choosing to ignore completely the findings of the 2007 Pitt review and cancelling plans for the approval bodies that would have been established by local authorities. Will the Minister tell the House what proportion of new developments now include sustainable drainage systems?Exemptions and opt-outs currently apply to smaller developments, allowing many to go ahead without sustainable drainage. The Government stopped short of implementing the Pitt review recommendation to remove developers’ automatic right to connect new homes to the public sewer system, which provides an incentive for them to include sustainable drainage.The provisions in new clause 2 would ensure that local authorities and the Secretary of State take the positive steps necessary to promote resilience and protect against such damage in future. A failure to address the issue, however, and choosing to push ahead with non-resilient development is likely to increase costs in the economy, not to mention ruining people’s homes and livelihoods at the same time as threatening critical national infrastructure. It is therefore vital that as the area of urban development grows, sufficient green space and wetland must be incorporated to support nature and to manage flood risk both in any new developments and downstream. With the failure of the existing framework to encourage developers to pursue such strategies freely, it is right that mechanisms should be put in place to compel developers to create more places for trees, shrubs and grass to flourish—to create what engineers in the field term “hydraulic roughness.”Today the Government have a chance to add a vital part of the system: the management of water in our communities. Many hon. Members will have seen the story of the north Yorkshire town of Pickering, which used natural flood defences to protect itself when traditional concrete options were too expensive. At a tenth of the cost, the people of Pickering were protected by investing in natural resilience. We should incorporate that objective in all our new developments. Although added resilience is certainly no guarantee that such flooding will not occur, there is popular concurrence that the absence of such features compounds and intensifies these events.Ministers will recognise what new clause 2 would achieve. I hope that it will be accepted, or that we will hear alternative proposals from Ministers on how to address the specific issues I have raised today. We owe it to the country and, in particular, to every individual and family who have suffered in recent weeks.",928,0.03741794310722101,0.2037199124726477,2.188183807439825e-4,0.013347921225382932,0.03741794310722101,2.188183807439825e-4,0.06367614879649891,0.54945295404814,0.08336980306345733,0.011159737417943107
uk.org.publicwhip/debate/2016-07-14c.412.3,2016-07-14,ENERGY AND CLIMATE CHANGE 2016-07-14,Andrea Leadsom,conservative,uk.org.publicwhip/person/24829,"At the heart of our energy strategy is the need to encourage new investment in the UK’s energy system, so my Department will continue to take action to deliver secure, affordable and clean energy for hard-working families and businesses. This work is already under way. Since the referendum we have accepted the recommendations of the Committee on Climate Change for the level of carbon budget 5. We have published details of our upcoming capacity market auction and confirmed that our contracts for difference allocation round will go ahead later this year.",91,0.002380952380952381,0.38333333333333336,0.002380952380952381,0.002380952380952381,0.002380952380952381,0.5738095238095239,0.002380952380952381,0.002380952380952381,0.002380952380952381,0.02619047619047619
uk.org.publicwhip/debate/2019-05-01c.232.2,2019-05-01,ENVIRONMENT AND CLIMATE CHANGE 2019-05-01,Zac Goldsmith,conservative,uk.org.publicwhip/person/24911,"The right hon. Gentleman is correct to declare a climate emergency and a broader environment emergency. He talks about radical action, and one action that we need to take is to protect the world’s forests. After transport, deforestation is the second biggest source of emissions. We are destroying around 20 million acres—a mind-boggling amount—every single year, and billions of people depend directly on forests for their livelihoods. So, from the point of view of biodiversity, humanitarianism and climate change, protecting the forests must surely be a No. 1 priority for any Government.",92,0.002272727272727273,0.002272727272727273,0.002272727272727273,0.002272727272727273,0.22954545454545452,0.025,0.1159090909090909,0.615909090909091,0.002272727272727273,0.002272727272727273
uk.org.publicwhip/debate/2019-04-23a.721.0,2019-04-23,BUSINESS OF THE HOUSE (24 APRIL) 2019-04-23,Therese Coffey,conservative,uk.org.publicwhip/person/24771,"I congratulate my hon. Friend the Member for South East Cornwall (Mrs Murray) on securing this important debate. In fact, this is the first time that I have spoken to her in this House since I had the privilege of attending her wonderful marriage to the wonderful Bob Davidson less than a month ago. May I—on behalf of many people, I am sure—wish them both many years of happiness to come? My hon. Friend has been a passionate advocate for the Looe flood protection scheme and generally for growth in Cornwall and the south-west. We have discussed this issue before, when she also brought along people from Cornwall Council and commissioners from Looe harbour, and I welcome the opportunity to do so again. I take this opportunity to recognise the work that she has been doing to raise awareness of the flooding experienced by people and businesses in Looe. I commend her for taking a long-term view to managing flood risk and recognising how flood risk management infrastructure can contribute to the future prosperity of the people she represents.I am mindful of my hon. Friend the Member for Strangford (Jim Shannon) raising this issue again on behalf of his constituents. Although he will accept that  this is a devolved matter, the amount of money that this Government have put into protecting flood defences around the country is reflected in the Barnett formula. I hope that he will continue to put the case on behalf of his constituents. I am also mindful of the challenges faced by the town in that it regularly experiences flooding. The town centre, harbour and key transport and community infrastructure are all located within the main flood zone. As a fellow MP for a coastal community, I recognise the national importance of our coast and the challenges that these areas face. Flood and coastal risk management is a high priority for the Government. I know very well the impacts that flooding can have on lives and livelihoods. Compelling evidence suggests that climate change may lead to increases in sea levels by the middle of this century. Both present significant risks, so we are putting in place robust, long-term national strategies to protect our coastal communities.I am aware that the Environment Agency has identified a potential option for a flood risk management scheme in Looe, using demountable defences, at a cost of approximately £10 million. My hon. Friend referred to schemes costing £40 million, and we need to consider those carefully. I am also aware that the local community prefers a wider socio-economic regeneration scheme, to which she referred extensively, that includes a tidal barrier to manage flood risk. Cornwall Council is now leading on the delivery of this preferred option, with support from the Environment Agency that she generously recognises. The preferred scheme to which she refers consists of five elements that would all need to be delivered to meet the strategic objectives of the scheme. These include tidal barriers, beach protections and a pier extension. In terms of the flood defence grant-in-aid funding, my hon. Friend recognised that on today’s formula that scheme would qualify for only £3.7 million, which would not fully fund the proposal. However, I commend her and Cornwall Council, which is using £2.3 million of its economic development match funding to deliver the detailed design work for the scheme. The designs will be used to attract funding from wider sources. As she points out, she hopes, rightly, to continue to make the case on why this may attract further central Government funding as well.As well as protecting communities, flood risk management systems create improved confidence in a local economy, encouraging growth and supporting environmental improvements. It is vital that we take a long-term view of the environment, as outlined in our 25-year environment plan. I commend Cornwall Council, Looe harbour commissioners and the community for taking a wider regeneration approach that has a high level of public and business support. While the proposal would reduce the risk of flooding, there are further benefits in enabling development, generating growth and improving the bathing water quality. The improvement of the travel network and cycle networks would also contribute to the economic prosperity of the region and further encourage tourism. My hon. Friend talked about a spoke in a wheel. I wish it were as cheap as a penny- farthing, but she will recognise, as will the hon. Member for Strangford, that that is not necessarily the case.These benefits tie in with a number of wider Government aims. I encourage my hon. Friend and the local partners to continue their efforts to identify further funding from  the full range of available sources. The partnership funding policy that this Government introduced clarifies the level of investment that communities can expect from the Government so that it is clear what levels of partnership funding they will need from other sources to allow projects to proceed. The overall call on the grant-in-aid funding exceeds the total amount of funding available, so we need to prioritise to optimise the overall outcomes from the investment of taxpayers’ money. The current formula takes into account the impacts of flooding, including the frequency, severity and depth of potential floods and the impacts on health. It is people-centred in the sense that it weighs the Government support more towards households, and hence the impacts on people, than on other economic benefits, including the impacts on businesses. As it stands, there are no plans to change the current funding formula before 2021, though I am very conscious of the demands on, in particular, coastal communities and more sparsely populated communities. I am therefore considering what we can do within the next spending review and the funding formula change to consider the impact on local employers and, in turn, on local communities.Overall, the Government are investing £2.6 billion to better protect the country from flooding, and this, through partnership funding, will attract more than £600 million of additional investment. That will fund well over 1,000 flood defence schemes, which will better protect 300,000 homes by 2021 and is projected to save the economy more than £30 billion in avoided damage. As well as capital for new flood defences, between 2015 and 2020 we will spend more than £1 billion on the maintenance of flood defence assets.Partnership funding, to which my hon. Friend referred, can be secured from a range of sources, including local beneficiaries, partners and growth funds. Early indications suggest that up to 25% more schemes will go ahead in the coming years than if project costs were met by the Government alone. As my hon. Friend will recognise, it  is not possible to deliver every scheme in the current programme that would reduce flood risk, and it is my duty as Floods Minister to take a national perspective on flood risk management. However, I assure her that I am fully alive to the issues she has raised regarding the businesses and residents of Looe.The Environment Agency will continue to support and work with local partners on a positive solution for Looe, and I encourage the council and partners in their bids to secure additional funding. I very much look forward to seeing how the scheme develops, including its potential to develop local tourism in an environmentally sustainable way.I thank my hon. Friend again for raising this issue. The Government, the Environment Agency and our flood defence delivery partners entirely understand the challenges present in Looe, and we will continue to support Cornwall Council and its partners in developing the flood scheme. I commend the long-term view to managing the flood risk in the town and considering wider socioeconomic regeneration. I encourage people to continue to work together, with my hon. Friend’s leadership, to identify a solution that meets Looe’s long-term needs.As I said, I am looking at the funding arrangements ahead of the next capital programme, and we are working closely with the Treasury to consider future investment needs and the Government’s role in supporting the resilience of communities. I take on board what my hon. Friend has said. While I recognise that I have not been able to sign a cheque to guarantee the future of these flood defences, she continues to make me aware of what matters to our coastal communities, and we will continue to have those discussions.Question put and agreed to.House adjourned.",1397,0.0016616314199395773,0.1255287009063444,0.004682779456193354,0.3173716012084592,1.5105740181268882e-4,1.5105740181268882e-4,0.14818731117824774,0.39743202416918433,0.004682779456193354,1.5105740181268882e-4
